drug1_Name,TCGA-FA-8693-01A,TCGA-FA-A4BB-01A,TCGA-FA-A4XK-01A,TCGA-FA-A6HN-01A,TCGA-FA-A6HO-01A,TCGA-FA-A7DS-01A,TCGA-FA-A7Q1-01A,TCGA-FA-A82F-01A,TCGA-FA-A86F-01A,TCGA-FF-8041-01A,TCGA-FF-8042-01A,TCGA-FF-8043-01A,TCGA-FF-8046-01A,TCGA-FF-8047-01A,TCGA-FF-8061-01A,TCGA-FF-8062-01A,TCGA-FF-A7CQ-01A,TCGA-FF-A7CR-01A,TCGA-FF-A7CW-01A,TCGA-FF-A7CX-01A,TCGA-FM-8000-01A,TCGA-G8-6324-01A,TCGA-G8-6325-01A,TCGA-G8-6326-01A,TCGA-G8-6906-01A,TCGA-G8-6907-01A,TCGA-G8-6909-01A,TCGA-G8-6914-01A,TCGA-GR-7351-01A,TCGA-GR-7353-01A,TCGA-GR-A4D4-01A,TCGA-GR-A4D5-01A,TCGA-GR-A4D6-01A,TCGA-GR-A4D9-01B,TCGA-GS-A9TQ-01A,TCGA-GS-A9TT-01A,TCGA-GS-A9TU-01A,TCGA-GS-A9TV-01A,TCGA-GS-A9TW-01A,TCGA-GS-A9TX-01A,TCGA-GS-A9TY-01A,TCGA-GS-A9TZ-01A,TCGA-GS-A9U3-01A,TCGA-GS-A9U4-01A,TCGA-RQ-A68N-01A,TCGA-RQ-A6JB-01A,TCGA-RQ-AAAT-01A,TCGA-VB-A8QN-01A
Linsitinib,0.1581391841173172,0.15717093646526334,0.15624219179153442,0.16090615093708038,0.168048694729805,0.1706111580133438,0.1596621572971344,0.16828769445419312,0.16516982018947599,0.17662297189235687,0.16636785864830014,0.168732687830925,0.1663416028022766,0.15338267385959625,0.16075356304645538,0.1631726175546646,0.16683529317378998,0.17322108149528506,0.1661268025636673,0.16399550437927246,0.17634911835193634,0.1810518056154251,0.16304433345794678,0.18266142904758453,0.16620707511901855,0.1604325920343399,0.16635005176067352,0.16433675587177274,0.1669967919588089,0.143308624625206,0.15969669818878174,0.15808460116386416,0.1727813482284546,0.16658787429332733,0.15661679208278656,0.15862494707107544,0.160005584359169,0.16990415751934052,0.1638612449169159,0.15768665075302124,0.16425058245658875,0.16655054688453674,0.1712750494480133,0.1815035194158554,0.16962486505508426,0.16087254881858826,0.16904684901237488,0.1579124629497528
Luminespib,0.09587009251117706,0.09813205897808076,0.10249128192663193,0.0921308845281601,0.10392047464847563,0.11062157899141313,0.09641731530427933,0.1095479503273964,0.09898339211940764,0.1020895168185234,0.098105289041996,0.09789451956748962,0.10456939786672592,0.09751211106777193,0.10653440654277803,0.0922212228178978,0.10365502536296843,0.10644397884607316,0.10125300288200377,0.09661858528852464,0.1047290787100792,0.10374414175748824,0.10350426286458968,0.1226131021976471,0.10580027103424072,0.09119302779436113,0.1020079180598259,0.1092415601015091,0.10062222182750702,0.08725149184465407,0.10382775217294693,0.09683732688426973,0.09680467844009401,0.10287743806838988,0.10005595535039903,0.10081644356250764,0.09599296003580092,0.10343720763921738,0.09760555624961853,0.09357180446386336,0.10167276859283447,0.09730903059244156,0.1062602773308754,0.1153186410665512,0.10450749099254608,0.10171354562044144,0.10877907276153563,0.09602156281471252
MK-1775,0.2930917739868164,0.2971266210079193,0.3225747346878052,0.3200355172157288,0.4681514203548432,0.3683838844299317,0.4630701243877411,0.3429175615310669,0.339370995759964,0.29216596484184265,0.33534500002861023,0.29047515988349915,0.4009592831134796,0.4296441972255707,0.42354962229728704,0.32337644696235657,0.3218778371810913,0.40250590443611145,0.41188693046569824,0.3486873805522919,0.4734824001789093,0.4711246490478516,0.32466936111450195,0.3937318325042725,0.3799895644187927,0.38682979345321655,0.3785380721092224,0.4611752033233642,0.3181692063808441,0.31302952766418457,0.2550669610500336,0.23514705896377566,0.3850739002227783,0.33936411142349243,0.4503033459186554,0.2673496603965759,0.2923288345336914,0.39517688751220703,0.22360603511333466,0.2297753244638443,0.3325958847999573,0.29752790927886963,0.3831745684146881,0.35915228724479675,0.3378776907920837,0.3004885017871857,0.3797426223754883,0.3170036673545837
Maraviroc,0.08033791184425354,0.08589543402194977,0.08789796382188797,0.08681750297546388,0.093729630112648,0.08996224403381348,0.09214508533477783,0.08817820250988008,0.09087465703487396,0.08952702581882477,0.09054860472679138,0.0939326360821724,0.08968402445316315,0.09464693069458008,0.08962062746286392,0.08441731333732605,0.08862633258104324,0.09307841211557387,0.09281467646360396,0.0925399586558342,0.08988089114427568,0.09396681934595108,0.0897355005145073,0.09520219266414642,0.09058771282434464,0.08897628635168076,0.09617866575717926,0.09011687338352203,0.08617579191923141,0.08751223236322403,0.08054577559232713,0.07825659215450287,0.09009569138288498,0.08915076404809953,0.09186874330043793,0.08960868418216705,0.08630053699016571,0.09301519393920897,0.08379233628511429,0.08632039278745651,0.08793271332979202,0.09086007624864577,0.08799204975366592,0.0926000028848648,0.08797398209571837,0.08732647448778152,0.0901942029595375,0.07979034632444383
Masitinib,0.1084267720580101,0.11252045631408693,0.1165844202041626,0.11092402040958403,0.1158323660492897,0.11801502108573915,0.11447318643331528,0.11607392877340315,0.1212313026189804,0.12125252932310104,0.12234346568584442,0.1278230845928192,0.11321218311786653,0.12037191540002826,0.11223583668470384,0.10954854637384416,0.1165773794054985,0.11889122426509854,0.11870697885751726,0.12358774244785307,0.10847093164920807,0.11779677122831345,0.11962556838989258,0.11636020243167874,0.11865709722042085,0.11612144857645035,0.12637574970722198,0.10870873928070067,0.11239385604858397,0.10813095420598984,0.10989616066217422,0.10978367179632187,0.11638554185628892,0.11723076552152635,0.1199335902929306,0.12365711480379105,0.11075077950954436,0.12031199038028716,0.11395934969186786,0.1098484918475151,0.11785034090280533,0.12170233577489853,0.1116919368505478,0.11738214641809465,0.11562111973762512,0.11455726623535155,0.11801571398973465,0.11015558987855913
Midostaurin,0.14274637401103973,0.13369220495224002,0.13664723932743073,0.13280850648880005,0.1423957794904709,0.15387283265590668,0.14288565516471866,0.1488945633172989,0.14082950353622434,0.15077538788318634,0.1474224030971527,0.15298990905284882,0.14345528185367584,0.14416278898715973,0.14865081012248993,0.1399368941783905,0.1363012194633484,0.14447177946567535,0.14688502252101898,0.140355184674263,0.1475718468427658,0.1482430100440979,0.14480538666248322,0.15601257979869845,0.1534298062324524,0.1409345716238022,0.15520784258842468,0.14141176640987396,0.1440637856721878,0.12764872610569,0.12623123824596405,0.13345268368721008,0.1432729810476303,0.13672085106372833,0.14362969994544986,0.13436149060726166,0.12358885258436204,0.1427098512649536,0.1374058574438095,0.12210127711296083,0.14134226739406586,0.13948239386081696,0.1408611536026001,0.15150323510169986,0.14473828673362732,0.13439905643463135,0.15667414665222168,0.13609059154987335
Mocetinostat,0.11566700786352158,0.12024323642253874,0.12206295877695085,0.11920671164989473,0.1286565661430359,0.13092570006847382,0.12269719690084455,0.121511310338974,0.1228514015674591,0.12288566678762435,0.12043845653533936,0.12640953063964844,0.12277231365442275,0.13217055797576904,0.1272863894701004,0.12123343348503113,0.12132012099027635,0.1260623186826706,0.12821117043495178,0.12339232116937635,0.12577542662620544,0.13147421181201935,0.12366195768117905,0.1298445761203766,0.12638743221759796,0.12149123102426528,0.12706509232521054,0.12424329668283465,0.1229858174920082,0.11960971355438232,0.1143094003200531,0.11347660422325136,0.12528927624225614,0.12050753831863405,0.1215539053082466,0.12012141942977905,0.12001487612724306,0.1250484138727188,0.11394838243722916,0.11764425784349443,0.12351594120264052,0.12282764166593553,0.12263742834329605,0.1269264668226242,0.12008251249790193,0.11885657161474228,0.13498087227344513,0.11550397425889967
Motesanib diphosphate,0.17878727614879608,0.1832769215106964,0.1857345700263977,0.18403317034244535,0.19449301064014435,0.18697352707386014,0.1977209597826004,0.18290327489376068,0.19551926851272586,0.18121585249900815,0.19207003712654114,0.1982783079147339,0.18421605229377747,0.20080536603927607,0.18660669028759005,0.1760200709104538,0.1905915588140488,0.19686591625213626,0.1953154653310776,0.1993243396282196,0.1734437793493271,0.18686610460281367,0.1947489231824875,0.18627215921878812,0.18938973546028134,0.1859227418899536,0.20443467795848846,0.1800556778907776,0.17690938711166382,0.18491145968437195,0.1793273240327835,0.17699141800403595,0.18475957214832306,0.18869969248771667,0.20068977773189545,0.20540188252925876,0.18411774933338165,0.19921426475048065,0.17997251451015472,0.18960249423980716,0.18555717170238492,0.19574786722660065,0.1817319244146347,0.1808858960866928,0.1869255155324936,0.18599610030651093,0.18591566383838654,0.1826755702495575
NCGC00095055-03,0.08244690299034119,0.08771993964910507,0.08997360616922379,0.08819790929555893,0.0937356948852539,0.08416858315467833,0.09280791133642197,0.08454706519842148,0.09336920082569122,0.09063368290662767,0.09083230793476103,0.09828945994377136,0.08882249146699905,0.09238390624523164,0.0873260647058487,0.0851052850484848,0.08847604691982269,0.09011276811361313,0.08883921056985855,0.09476643055677414,0.09101223945617676,0.0943531095981598,0.09245353192090988,0.09079676121473312,0.08730132132768631,0.09063360840082167,0.08975186198949814,0.09134231507778168,0.08821079134941101,0.0911017805337906,0.0880015417933464,0.08326622098684311,0.09017273038625716,0.09172273427248,0.09210807085037233,0.09466666728258133,0.09328404814004898,0.08948773890733719,0.08484193682670592,0.09285682439804076,0.08964820951223372,0.09246782213449478,0.0899316817522049,0.08893760293722153,0.08605513721704483,0.09277670085430144,0.08388866484165193,0.0835360735654831
NCGC00162423-03,0.10461465269327164,0.11171138286590576,0.11802804470062254,0.1055377796292305,0.11079035699367523,0.11014025658369064,0.108456589281559,0.108457513153553,0.11249101161956787,0.11211147904396056,0.1158495545387268,0.11966802924871445,0.10724808275699617,0.11523868143558502,0.11354248970746995,0.10687096416950226,0.10965471714735033,0.11279679089784622,0.11338674277067184,0.11169567704200743,0.10520695149898528,0.11244720220565796,0.11619430780410768,0.10571856051683426,0.11379686743021013,0.10470158606767654,0.117769293487072,0.10636338591575624,0.11354508250951767,0.10784754157066344,0.10361311584711076,0.102883480489254,0.1067536398768425,0.11223573982715608,0.11325781792402267,0.11381596326828004,0.10602360218763353,0.10958386212587357,0.1050989106297493,0.10685767978429794,0.11575203388929367,0.11041348427534103,0.106231190264225,0.11051797866821288,0.1100929230451584,0.11455457657575607,0.11643920093774796,0.10403111577033997
NSC733504,0.08962370455265045,0.0965244397521019,0.10273994505405426,0.09610287845134736,0.10618048906326294,0.10560192167758943,0.10512437671422957,0.10563372075557707,0.10503070801496506,0.10858869552612303,0.10422742366790773,0.10810989141464232,0.10391265898942947,0.10824362188577652,0.10291027277708054,0.09388593584299088,0.10257232189178468,0.10665601491928099,0.10490074753761293,0.1054677814245224,0.10672692954540253,0.1098216027021408,0.10581344366073607,0.1133776381611824,0.10716133564710616,0.10499825328588486,0.11459358781576155,0.1067504584789276,0.09896264970302583,0.0960574522614479,0.09458091855049132,0.0916738361120224,0.1056310012936592,0.10409857332706453,0.10905146598815918,0.10044367611408234,0.09684058278799056,0.10774949938058853,0.0983482152223587,0.09176211059093477,0.10354969650506972,0.10589806735515593,0.10313940048217772,0.10857343673706056,0.09956005215644836,0.09959830343723296,0.10490074753761293,0.0893125906586647
Navitoclax,0.3079279959201813,0.2688330113887787,0.2855096757411957,0.2504265606403351,0.29988333582878113,0.35407304763793945,0.23020511865615845,0.3080127835273743,0.2487761974334717,0.2954773008823395,0.2309446483850479,0.28299039602279663,0.3034968376159668,0.2347291111946106,0.3265603482723236,0.27044209837913513,0.2911263406276703,0.29336974024772644,0.2521131932735443,0.21206697821617126,0.3715991973876953,0.29524701833724976,0.2656787037849426,0.3942014276981354,0.2867088317871094,0.17397795617580414,0.17204393446445465,0.3591713607311249,0.3235374987125397,0.20387329161167145,0.3525515198707581,0.3298742473125458,0.2366912066936493,0.2976459264755249,0.2407148480415344,0.23378416895866394,0.2913320660591125,0.2123250961303711,0.2742360532283783,0.22483986616134646,0.2796057164669037,0.21421478688716888,0.3698040246963501,0.3886549472808838,0.2825856208801269,0.3149527311325073,0.3286314010620117,0.2662011981010437
Neratinib,0.17053772509098053,0.15161378681659698,0.15688268840312958,0.1466958224773407,0.17648792266845706,0.19276417791843412,0.16252590715885162,0.17668922245502472,0.16346193850040436,0.16272298991680145,0.16348209977149966,0.16732747852802274,0.17290779948234558,0.16743510961532593,0.17746947705745694,0.15625709295272827,0.1597086638212204,0.17780308425426486,0.17640654742717746,0.14618290960788727,0.17323286831378934,0.18059714138507846,0.1796056628227234,0.204871267080307,0.18522308766841888,0.1336667388677597,0.18022313714027405,0.1776670515537262,0.16988280415534973,0.13967829942703247,0.1426752656698227,0.1535026878118515,0.15918976068496704,0.16434937715530396,0.16976451873779294,0.14109347760677338,0.1454048901796341,0.17117594182491302,0.1447635143995285,0.12822982668876648,0.15389768779277802,0.15331561863422394,0.1830948740243912,0.1883513480424881,0.17324648797512054,0.1596662998199463,0.18548054993152616,0.16060128808021545
Nilotinib,0.084104984998703,0.088191457092762,0.09243837743997574,0.0875522568821907,0.09436386823654176,0.09148236364126204,0.09543628245592116,0.0919272005558014,0.09567254781723022,0.09654971212148666,0.09661155194044113,0.10297517478466034,0.09055590629577637,0.09667742997407912,0.08993304520845412,0.0865979716181755,0.09025596827268599,0.09356365352869034,0.0930805429816246,0.10343941301107408,0.08972042798995973,0.0967702493071556,0.09510144591331482,0.0916096642613411,0.0931919887661934,0.10182591527700424,0.09734810888767242,0.08860519528388977,0.08996018022298813,0.08879066258668901,0.08649272471666336,0.08372914046049118,0.09421629458665848,0.09284685552120207,0.097139872610569,0.1046399176120758,0.0889926329255104,0.09355063736438753,0.08780353516340256,0.08756373077630998,0.09494638442993164,0.09472721070051192,0.0892077386379242,0.093296080827713,0.09045141935348512,0.09167415648698808,0.09271056205034256,0.08611801266670227
OSI-027,0.1827707588672638,0.17323273420333862,0.17248602211475372,0.17573992908000946,0.1777786910533905,0.19495131075382235,0.16720542311668396,0.1844787299633026,0.18317970633506772,0.1845155656337738,0.17652763426303866,0.18767355382442474,0.17966656386852264,0.17194584012031555,0.17119668424129486,0.16630254685878754,0.18940311670303345,0.18849147856235504,0.17260845005512238,0.2000584900379181,0.17953138053417206,0.17807485163211825,0.17133131623268127,0.1971781998872757,0.17207945883274078,0.18003174662590027,0.1711103767156601,0.17782022058963776,0.17318879067897794,0.16728736460208893,0.18130481243133545,0.17894154787063601,0.17921318113803866,0.18315133452415466,0.1667766571044922,0.2213185578584671,0.1868750900030136,0.1819014847278595,0.1809140145778656,0.1923115998506546,0.17655162513256073,0.18965797126293185,0.1873993128538132,0.1952325701713562,0.18332763016223907,0.1798079013824463,0.1856183260679245,0.17712470889091492
OSI-930,0.1079646423459053,0.11493425071239473,0.11954594403505325,0.11364327371120453,0.12815095484256744,0.1247159019112587,0.11860085278749465,0.12545472383499146,0.12228645384311675,0.13416847586631775,0.12334121763706207,0.1354258507490158,0.1272098869085312,0.12170566618442535,0.12879876792430878,0.11533527821302415,0.11714917421340942,0.1187851056456566,0.12005067616701125,0.11726398766040802,0.13516277074813846,0.12970726191997528,0.12564921379089355,0.14349953830242154,0.1258152276277542,0.11631319671869278,0.1186431497335434,0.12975944578647616,0.1225048378109932,0.10943663865327836,0.11616069823503496,0.1054711788892746,0.12375340610742568,0.1202041357755661,0.12001816183328627,0.1151239350438118,0.11470191180706026,0.11722114682197572,0.1142941638827324,0.10430514812469482,0.12248855084180832,0.11635881662368774,0.1236465871334076,0.1353563666343689,0.12074081599712372,0.12173230201005936,0.12968745827674866,0.09996552020311356
Olaparib,0.0681401789188385,0.07255955785512924,0.07599692791700363,0.06963784992694855,0.0721346065402031,0.06771007180213927,0.07162641733884811,0.07009973376989365,0.07360660284757614,0.0733395516872406,0.07256055623292923,0.07798046618700027,0.06873120367527008,0.06865426898002625,0.06782355159521103,0.0708276554942131,0.06885059922933577,0.0731077641248703,0.06768316775560379,0.07559935003519057,0.07393163442611694,0.07332847267389297,0.07242816686630249,0.07308118045330048,0.06862390041351317,0.07235151529312134,0.06931303441524506,0.07149484753608704,0.07308970391750336,0.06889353692531586,0.0851340964436531,0.07653912901878357,0.07034154236316681,0.07279753684997559,0.0711260735988617,0.08013933151960373,0.07674463093280792,0.07138252258300781,0.07220050692558289,0.07702549546957016,0.07359727472066879,0.0724608525633812,0.07250230014324187,0.07568937540054321,0.06875800341367723,0.07730130851268767,0.06922163814306259,0.07619323581457138
Omipalisib,0.13687290251255035,0.13691508769989014,0.1384614259004593,0.13645833730697632,0.14257700741291046,0.14732393622398374,0.13589820265769958,0.1458861380815506,0.13993176817893982,0.14494583010673526,0.13774432241916654,0.14015550911426544,0.14060184359550476,0.1352556198835373,0.1383359432220459,0.1338430494070053,0.14640682935714722,0.14753825962543488,0.13725748658180234,0.1433817595243454,0.1516507863998413,0.14465168118476868,0.13709306716918945,0.15842504799365995,0.13809268176555636,0.1353304237127304,0.13631044328212738,0.14753533899784088,0.13970446586608887,0.12660285830497742,0.14856867492198944,0.1438576728105545,0.14066578447818756,0.14673689007759094,0.13603706657886505,0.14483751356601715,0.14425776898860931,0.14290431141853333,0.1452590972185135,0.14113914966583252,0.14153344929218292,0.14459294080734253,0.14877521991729736,0.15457463264465332,0.14246493577957153,0.14149093627929688,0.14263524115085602,0.1405080407857895
PF-04217903,0.11702342331409454,0.11768344789743425,0.11812113970518112,0.11366171389818193,0.1177433654665947,0.1220509707927704,0.11189890652894974,0.12000037729740146,0.11682480573654175,0.11572302132844925,0.11551789194345476,0.11484742164611815,0.11737380176782608,0.11426776647567748,0.11780421435832975,0.11312919855117798,0.11971833556890488,0.12050163000822067,0.11500955373048782,0.11644253879785538,0.11837276071310045,0.11618302762508392,0.11863990128040315,0.12876161932945251,0.1166033074259758,0.11248432844877244,0.11436528712511065,0.11883629113435745,0.11630304157733914,0.10937758535146712,0.11827341467142105,0.11673282831907272,0.11299780011177064,0.11904826015233995,0.11363639682531355,0.120539553463459,0.11658144742250445,0.11906741559505465,0.11576060205698012,0.11573510617017745,0.11651501804590225,0.1167425811290741,0.12203124165534973,0.1237376108765602,0.11842462420463562,0.11808135360479355,0.1180676966905594,0.11986126005649568
PF-3845,0.09894981980323793,0.09787164628505708,0.10156100988388063,0.1042889729142189,0.1100444495677948,0.11226310580968857,0.1061231717467308,0.10267381370067596,0.10727525502443314,0.11369385570287704,0.10854297876358032,0.1159687265753746,0.10569337755441666,0.11115694046020508,0.10374891757965088,0.09968668222427368,0.1078491061925888,0.1157788559794426,0.11653873324394225,0.11823488026857375,0.10729813575744628,0.12014494836330415,0.09749767929315567,0.10664747655391693,0.10780401527881622,0.1067618802189827,0.10865447670221327,0.10314828902482986,0.10152949392795564,0.10008707642555237,0.099128820002079,0.0944112092256546,0.11390159279108047,0.10915932059288024,0.112169049680233,0.12178226560354233,0.10366910696029663,0.10590638220310213,0.10288213938474657,0.10797663778066637,0.10553044825792313,0.10796110332012177,0.10057179629802704,0.11402861028909685,0.10725639760494232,0.10139057785272597,0.10830361396074296,0.09543851017951964
PH-797804,0.15015146136283875,0.16878415644168854,0.17357569932937622,0.15990613400936127,0.15064603090286255,0.15237925946712494,0.14416468143463135,0.16142281889915466,0.16658581793308258,0.1720891296863556,0.16681823134422302,0.17558574676513672,0.1534917801618576,0.14535002410411835,0.14981763064861298,0.15486814081668854,0.16659463942050934,0.16047629714012146,0.14380799233913422,0.17880374193191528,0.16049906611442566,0.15320055186748505,0.15808264911174774,0.15739287436008453,0.14914809167385099,0.1570783108472824,0.14399521052837372,0.15265515446662906,0.16023842990398407,0.14870700240135193,0.17797628045082092,0.16748887300491333,0.15558157861232758,0.1687278300523758,0.15105745196342468,0.1848398894071579,0.17143695056438446,0.1546310931444168,0.17686673998832705,0.18483620882034305,0.17053712904453278,0.17121930420398712,0.1561393439769745,0.17163482308387756,0.15912680327892306,0.17416979372501373,0.15698716044425964,0.157444030046463
PHA-793887,0.11471949517726898,0.1007753387093544,0.10037527233362198,0.10049329698085784,0.1076909676194191,0.1318572163581848,0.09927019476890564,0.12594129145145416,0.10298839211463927,0.11969805508852005,0.1055140271782875,0.10532478988170624,0.11341311037540434,0.0898774191737175,0.11301251500844955,0.1106916442513466,0.10882803797721864,0.11889046430587767,0.10436151921749116,0.09351804852485657,0.12755191326141355,0.12071938812732695,0.10794591158628464,0.14295898377895355,0.11987661570310593,0.09828531742095947,0.10509871691465378,0.1175886169075966,0.11674031615257265,0.08404707163572311,0.10024909675121307,0.10723427683115004,0.11015712469816208,0.10875184834003447,0.09761986136436462,0.0890803188085556,0.0966675654053688,0.11156316846609116,0.11203412711620332,0.08672606199979782,0.10641690343618393,0.1042279303073883,0.12290231138467787,0.13869896531105042,0.11910993605852127,0.10209696739912033,0.1257418692111969,0.10445380955934523
PLX-4720,0.13840961456298828,0.14708992838859558,0.1531263291835785,0.14904752373695376,0.15628354251384735,0.14689481258392334,0.15754230320453644,0.14528562128543854,0.15995091199874878,0.1529328227043152,0.1562609225511551,0.16120077669620514,0.1473018378019333,0.1518726646900177,0.14273720979690552,0.13881681859493256,0.15444524586200714,0.1641954481601715,0.1537550985813141,0.16664312779903412,0.1426916867494583,0.15548311173915866,0.15246082842350006,0.14760813117027285,0.14811891317367554,0.14558468759059906,0.1561017632484436,0.14657707512378693,0.14287272095680234,0.14817704260349274,0.14865073561668396,0.14142906665802002,0.15008006989955902,0.1594751626253128,0.15761271119117734,0.17187374830245972,0.15513375401496887,0.1585252732038498,0.1481768637895584,0.16110563278198242,0.1492205411195755,0.16233903169631958,0.14683470129966736,0.15031522512435913,0.14908863604068756,0.15664556622505188,0.1414063423871994,0.14297202229499814
PONATINIB,0.11572443693876265,0.11521156132221222,0.11925080418586732,0.1148202046751976,0.12361422926187515,0.12578381597995758,0.1164499968290329,0.12073469907045364,0.1248176097869873,0.12895825505256653,0.12679696083068848,0.13668470084667206,0.12178461253643035,0.12398011982440947,0.12296056747436525,0.1138618141412735,0.11870069056749345,0.12502174079418182,0.12129536271095274,0.12990951538085938,0.12086236476898192,0.12412364780902865,0.12266821414232255,0.1327553689479828,0.12263234704732895,0.12082397937774657,0.12679550051689148,0.11953351646661757,0.11660968512296675,0.1114918813109398,0.11303919553756715,0.10757825523614883,0.12106934189796448,0.11811637878417967,0.12035249173641205,0.1322152614593506,0.11436637490987778,0.1212291345000267,0.11434727907180785,0.11625758558511735,0.1211538016796112,0.12430406361818315,0.11734125763177873,0.12610895931720734,0.12026596814393994,0.1188349425792694,0.12581391632556915,0.11289779841899872
PRT062607,0.0681915134191513,0.07393183559179306,0.07711856067180634,0.07079175859689713,0.07234841585159303,0.07247854769229889,0.07146260142326355,0.07072422653436661,0.07566572725772858,0.07088217884302139,0.07453153282403946,0.07711544632911682,0.07040274143218994,0.07637383788824081,0.06944960355758667,0.06810854375362396,0.0736100897192955,0.07450933754444122,0.0721493512392044,0.08270157873630524,0.06706371903419495,0.07130885124206543,0.073145292699337,0.07261670380830765,0.07080970704555511,0.07352565973997116,0.07512500137090683,0.07054649293422699,0.06966628134250641,0.07340037077665329,0.07255721837282181,0.06974927335977554,0.07102539390325546,0.07493739575147629,0.07366291433572769,0.08705725520849228,0.07499747723340988,0.07477941364049911,0.07232227176427841,0.07857982814311981,0.07400744408369064,0.07749713212251662,0.0706920474767685,0.07197949290275574,0.0706423819065094,0.07481227815151215,0.07053873687982559,0.07115516066551207
Pacritinib,0.08784303814172745,0.08944567292928696,0.09325369447469713,0.08627606183290483,0.09351518005132677,0.09913648664951323,0.08613516390323639,0.09318996965885162,0.09231548011302948,0.09173767268657684,0.0907810553908348,0.0941305086016655,0.092049278318882,0.0885433703660965,0.09420965611934662,0.08871746063232422,0.08979066461324693,0.09673395752906801,0.09209799766540527,0.08808473497629166,0.09257613867521286,0.09522520005702972,0.09578221291303636,0.10147909075021744,0.09696263819932938,0.08039610087871553,0.09330972284078598,0.09368148446083067,0.09393728524446487,0.08222325146198273,0.08710160851478578,0.08725235611200333,0.0872756764292717,0.09172070771455763,0.09001324325799942,0.0853143259882927,0.08686325699090958,0.09366213530302048,0.08728088438510895,0.08576706796884538,0.08992645144462585,0.0910630151629448,0.09483112394809724,0.10140446573495863,0.0920782908797264,0.09203899651765823,0.09639213979244232,0.08539450168609619
Palbociclib,0.7574433684349059,0.7379946708679199,0.7408941388130188,0.7185673117637634,0.7356730699539185,0.7744080424308777,0.7081617712974548,0.7794593572616577,0.7304397225379944,0.7647914886474609,0.73894864320755,0.7337427139282227,0.7562599778175354,0.717146635055542,0.7634210586547852,0.7452244758605957,0.7481041550636292,0.7417727112770081,0.7316884398460388,0.7159250378608704,0.7765074372291565,0.7421530485153198,0.7405744194984436,0.7880646586418152,0.7557453513145447,0.7393006086349487,0.7392588257789612,0.7628220915794373,0.755730926990509,0.6574065089225769,0.7580060958862305,0.74227374792099,0.7455048561096191,0.7378163337707521,0.7225221395492554,0.7101337909698486,0.7083420157432556,0.7401928305625916,0.7495470643043518,0.6421424150466919,0.7605776190757751,0.7304515838623047,0.7574536204338074,0.783070981502533,0.759343147277832,0.727448582649231,0.7873361110687256,0.7456647753715515
Palomid 529,0.08576785773038864,0.09097862988710403,0.09412842988967897,0.08845558762550354,0.09077798575162888,0.09511470049619676,0.08670786023139954,0.09080006182193756,0.09423664212226868,0.09323196858167647,0.0937897339463234,0.09844737499952316,0.08947021514177322,0.09157446771860124,0.09030614048242568,0.08811373263597487,0.09239501506090164,0.09466331452131273,0.09254369884729384,0.09420815110206604,0.08860772848129272,0.09306919574737547,0.09631234407424928,0.09717775881290436,0.09373246878385544,0.08476370573043822,0.09597305953502656,0.08857027441263199,0.0923924595117569,0.08716881275177002,0.08567535877227782,0.08751440048217772,0.0894782543182373,0.09412339329719543,0.08996877074241638,0.092472143471241,0.08958853036165237,0.09390735626220703,0.0907401293516159,0.09298676252365112,0.09130430221557616,0.09618359804153442,0.09196104854345323,0.09719352424144743,0.09264091402292253,0.09386586397886276,0.09271392971277237,0.08554191142320633
Panobinostat,0.1376214176416397,0.14027205109596252,0.14278581738471985,0.1367676854133606,0.1418318748474121,0.14872778952121735,0.13781748712062836,0.14286929368972778,0.1421615332365036,0.14272859692573547,0.14048567414283752,0.14269432425498962,0.14027608931064606,0.1436808705329895,0.14353597164154053,0.13932570815086365,0.1416044384241104,0.14635883271694186,0.1418737769126892,0.13942809402942655,0.14069904386997226,0.1406988650560379,0.1457413136959076,0.14748625457286835,0.1447622925043106,0.1391487568616867,0.15058138966560364,0.14193163812160492,0.1431417465209961,0.1354479342699051,0.142706498503685,0.13837966322898865,0.1379707008600235,0.1418275386095047,0.13938850164413452,0.13878902792930606,0.13923074305057526,0.14542660117149353,0.14002861082553866,0.13597366213798526,0.14038732647895813,0.14449092745780945,0.1446671485900879,0.14940761029720304,0.14221256971359253,0.14173726737499234,0.1450110375881195,0.13716073334217072
Pazopanib,0.12929384410381314,0.13986144959926605,0.14552606642246246,0.13818195462226868,0.1421964019536972,0.1347692608833313,0.13961510360240936,0.13922594487667084,0.14966121315956116,0.15045036375522616,0.14673154056072235,0.16753609478473666,0.13971911370754242,0.14273202419281006,0.13304118812084198,0.12869402766227722,0.14468489587306976,0.13903552293777466,0.1334250122308731,0.1749349683523178,0.13933463394641876,0.13954386115074158,0.13882827758789062,0.14279472827911374,0.1325966864824295,0.15398629009723666,0.13197293877601626,0.1404755711555481,0.13287700712680814,0.135709747672081,0.1652318239212036,0.14127494394779205,0.14337800443172455,0.14740651845932007,0.14286410808563232,0.19333261251449585,0.1541852056980133,0.1382727175951004,0.1460009068250656,0.15873980522155762,0.1492522656917572,0.1502166986465454,0.13843825459480286,0.1413278579711914,0.1359274685382843,0.14973779022693634,0.1328810304403305,0.13287587463855746
